qid,activity,exposure,dayofweek,response,endurance
62360978,7,713,5,7072.0,50610234.0
62361145,0,98,5,,80909.0
62361203,2,162,5,,7571336.000000001
62361314,1,69,5,99332.0,99332.0
62361318,1,55,5,1909.0000000000002,143085.0
62349623,1,78,4,,0.0
62362216,1,25,5,1149.0,1149.0
62362414,1,159,5,5799.0,5799.0
62362788,2,377,5,1884.0000000000002,471584.00000000006
62363615,0,31,5,,0.0
62362512,1,85,5,1732.0,1732.0
62352397,1,40,4,244930.00000000003,244930.00000000003
62361756,2,784,5,5327.0,610687.0
62364275,8,2000,5,0.0,21397368.0
62364016,10,2000,5,5280.0,13299.0
62364512,2,59,5,3928.0000000000005,3928.0000000000005
62364860,4,462,5,158652.0,160125.0
62350618,3,1000,4,4334.0,6171.0
62364803,0,48,5,,663.0
62365935,3,31,5,1469.0,61074.00000000001
62365825,3,338,5,6716.0,40730.0
62366840,2,24,5,1259.0,1259.0
62404351,3,705,1,198872.0,198872.0
62326691,0,35,3,,1504.0
62405158,2,325,1,500851.00000000006,500851.00000000006
62404641,4,623,1,10848.0,11523.0
62404924,7,103,1,1872.0000000000002,111697.0
62405146,2,25,1,12153.0,374229.0
62351584,8,797,4,5092.0,5801.0
62405904,1,537,1,33301.0,36665.0
62406742,0,242,1,,70028.0
62406561,3,90,1,6184.0,12482.0
62407071,8,703,1,1991.0000000000002,3567.0
62407476,1,260,1,15285165.000000002,15285165.000000002
62407610,0,72,1,,2671.0
62409403,1,38,1,79042.0,79042.0
62410037,1,42,1,,1083.0
62324671,0,30,3,,0.0
62409833,2,208,1,116811.0,116811.0
62410313,0,23,1,,0.0
62409768,4,1000,1,5606025.0,5606025.0
62410407,5,158,1,10418.0,11081.0
62410795,1,29,1,,165.0
62409594,2,2000,1,45139.0,319833.0
62368460,0,584,6,,73234.0
62407023,0,72,1,,0.0
62410837,0,89,1,,4735.0
62411165,0,48,1,,2259.0
62410519,8,2000,1,90534.0,37573545.0
62369214,1,71,6,195490.0,195490.0
62368481,2,1000,6,14039.0,14039.0
62368801,1,148,6,406.0,804.0
62369956,3,114,6,8225.0,2432412.0
62369626,1,47,6,890.0,8650.0
62371272,2,66,6,7356.000000000001,7356.000000000001
62371839,8,4000,6,11841.0,30635.000000000004
62372035,1,14,6,,0.0
62371891,2,119,6,585.0,7740.000000000001
62372430,2,167,6,5022.0,5491.0
62372183,2,440,6,,0.0
62372140,1,220,6,,0.0
62373197,0,443,6,,686.0
62373607,0,31,6,,0.0
62374217,5,2000,6,40971.0,41329.0
62373917,1,25,6,,0.0
62326432,2,3000,3,6797.0,6114643.0
62373306,1,367,6,594.0,1420.0
62374274,1,81,6,0.0,0.0
62373090,2,36,6,152220.0,152220.0
62375789,2,520,6,37668.0,37668.0
62375207,4,2000,6,2658391.0,36994975.0
62376013,7,2000,6,18699.0,87856.0
62374783,1,133,6,,5432.0
62376472,1,22,6,,46518.0
62376868,0,60,6,,298.0
62376922,3,260,6,261.0,576.0
62378055,5,262,6,20600.0,20600.0
62376963,1,71,6,84334.0,84334.0
62378713,1,1000,6,99514.0,100096.0
62370348,3,263,6,14152.0,14899.000000000002
62376634,1,498,6,59643.00000000001,59643.00000000001
62378684,3,401,6,21103.0,237728.00000000003
62379321,0,29,6,,166038.0
62380321,1,398,0,23441.0,1300587.0
62380404,1,103,0,12568.0,12568.0
62379461,1,42,6,27160.0,2268045.0
62381661,1,54,0,350.0,26872.0
62380092,2,32,0,355.0,40828.0
62381502,1,15,0,,0.0
62382047,1,27,0,494897.00000000006,494897.00000000006
62382127,2,307,0,31154608.000000004,31154608.000000004
62382479,1,43,0,686.0,2646.0
62382520,0,47,0,,0.0
62381866,0,15,0,,0.0
62382376,0,100,0,,0.0
62385187,2,48,0,1709.0,1709.0
62385815,4,445,0,14344.0,13404493.0
62385796,1,26,0,,0.0
62411548,2,67,1,468820.00000000006,468820.00000000006
62412401,1,36,1,1585.0,1585.0
62412046,1,55,1,39051.0,39592.0
62412592,0,16,1,,0.0
62412579,1,39,1,1469.0,1469.0
62412738,2,64,1,32764.000000000004,32764.000000000004
62413149,1,179,1,7914.000000000001,7914.000000000001
62414019,1,637,1,,0.0
62414041,1,1000,1,1266460.0,1865008.0
62414697,2,431,1,25666.0,25666.0
62414853,0,33,1,,286.0
62417208,2,23,1,14907.000000000002,14907.000000000002
62415821,4,2000,1,28186.0,164163.0
62417391,1,99,1,1958.0000000000002,1958.0000000000002
62416169,6,62,1,43071.0,43397.0
62417702,3,60,1,228.0,228.0
62418294,1,157,1,8652.0,38504.0
62417766,2,92,1,10998.0,68575.0
62417735,1,268,1,,0.0
62417537,2,40,1,13000.0,72535.0
62418506,1,53,1,153345.0,153345.0
62418386,2,2000,1,744.0,744.0
62419243,1,130,1,,380.0
62421255,0,74,2,,427.0
62421654,5,311,2,7816.000000000001,11677678.0
62422792,4,78,2,4733.0,8677501.0
62423634,2,392,2,34816.0,34816.0
62423653,1,263,2,330.0,330.0
62422418,1,18,2,,53882.0
62425551,1,160,2,478.00000000000006,478.00000000000006
62424671,2,91,2,1162.0,1162.0
62426364,2,118,2,4390.0,4390.0
62426407,2,38,2,1739.0,19773.0
62427916,2,40,2,5615.0,8936.0
62426954,4,36,2,10334.0,10334.0
62428082,1,27,2,,189638.0
62427245,6,1000,2,22758.0,31460447.000000004
62482236,2,658,5,35753.0,35753.0
62482450,2,592,5,4565.0,129195.00000000001
62428475,1,439,2,4047591.0000000005,4047591.0000000005
62482849,0,37,5,,0.0
62482957,4,848,5,10372.0,26337759.0
62484279,2,25,5,436.0,6334.0
62484383,0,217,5,,26853.0
62484452,2,174,5,17445.0,17445.0
62486197,1,91,5,13055.0,215915.0
62485847,2,280,5,69526.0,69526.0
62486389,6,664,5,3920.0000000000005,4062.0000000000005
62486264,2,35,5,66596.0,66596.0
62486630,1,65,5,3128.0,18769.0
62486938,1,222,5,,176989.0
62486942,2,26,5,19374.0,19374.0
62487049,7,115,5,435.0,3855.0000000000005
62487174,2,192,5,69932.0,69932.0
62489365,1,45,5,,0.0
62409827,2,106,1,68533.0,68902.0
62490524,1,1000,5,2964.0,7247.0
62489783,3,439,5,3973.0000000000005,5861.0
62490533,2,151,5,575.0,575.0
62491861,3,386,5,3051.0,79660.0
62490974,2,44,5,4745.0,4745.0
62492380,2,61,5,15869.000000000002,15869.000000000002
62492552,3,491,5,3908.0000000000005,58712.00000000001
62493012,4,363,5,474.00000000000006,114809.0
62495185,1,37,6,,0.0
62495879,2,80,6,1606.0,3227.0
62494255,0,181,6,,222174.0
62490503,0,44,5,,0.0
62496120,1,74,6,524852.0,524852.0
62496449,2,40,6,655.0,21203.0
62499143,2,97,6,10163.0,309818.0
62497122,3,301,6,99211.0,205718.0
62500281,12,2000,6,605835.0,605835.0
62500010,1,510,6,31205.000000000004,31205.000000000004
62501039,4,510,6,1290.0,43191076.0
62429248,1,88,2,21074.0,51999.0
62429272,1,43,2,,379.0
62429917,1,78,2,4663.0,4663.0
62429396,2,38,2,1773.0,1773.0
62429503,1,493,2,325920.0,325920.0
62430439,0,126,2,,66607.0
62491629,4,40,5,4940.0,5072.0
62430737,1,140,2,701706.0,701706.0
62430846,10,746,2,5990.0,4775307.0
62432255,2,185,2,424560.0,424560.0
62432975,1,38,2,,0.0
62435593,0,203,2,,16733959.000000002
62434585,2,234,2,12534.0,87060.0
62436093,4,298,2,2128.0,2128.0
62435699,1,2000,2,2801.0,3512212.0
62436176,2,59,2,59910.00000000001,59910.00000000001
62496803,3,107,6,357040.0,357040.0
62437050,1,36,2,7900.000000000001,688383.0
62436474,2,153,2,2417.0,64061.00000000001
62437103,2,477,2,9691.0,50499.0
62437361,3,185,2,1503.0,2231.0
62437758,5,211,2,5261.0,5329.0
62437702,6,154,2,1227.0,1849.0000000000002
62438442,1,43,2,10700.0,10700.0
62438406,6,1000,2,3975.0000000000005,14350062.0
62439146,0,34,2,,0.0
62440317,3,517,3,1995.0000000000002,2243.0
62440244,2,94,3,37691.0,37691.0
62444453,7,3000,3,119784.00000000001,25881876.0
62440519,1,119,3,200921.0,201291.0
62439975,2,31,2,4924.0,4924.0
62441038,2,94,3,8122.000000000001,18419.0
62444714,4,698,3,6249.0,7947.000000000001
62441451,0,35,3,,0.0
62446132,0,53,3,,0.0
62447152,1,45,3,,14837.000000000002
62446939,2,100,3,1005.0000000000001,1005.0000000000001
62447102,1,28,3,15561002.000000002,15561002.000000002
62447682,2,46,3,8673.0,8673.0
62447823,8,3000,3,1846.0000000000002,48468493.0
62447769,7,2000,3,15324.000000000002,45531361.0
62447991,3,360,3,52839.0,52908.0
62448439,3,558,3,,3541.0
62448166,2,260,3,3246.0,3246.0
62448855,6,1000,3,566.0,47082.0
62449277,1,280,3,,0.0
62448668,2,290,3,48425.0,344127.0
62449475,1,17,3,273.0,273.0
62449354,5,354,3,59085.00000000001,59085.00000000001
62503335,0,352,6,,0.0
62449747,1,100,3,,0.0
62503744,2,2000,6,769.0,769.0
62449438,1,33,3,18302033.0,18302033.0
62507233,10,2000,0,4022129.0000000005,4233972.0
62506151,0,232,0,,0.0
62506296,0,41,0,,24482.0
62507584,1,407,0,,38612.0
62507934,2,53,0,,82265.0
62507586,1,19,0,,8845.0
62507414,1,35,0,1021.0000000000001,25181.0
62508180,1,256,0,9382861.0,9382861.0
62509947,3,1000,0,87749.0,92959.0
62508163,1,59,0,3199.0,4044.0000000000005
62511153,3,219,0,61126.00000000001,102364.0
62510427,1,691,0,1787.0,1787.0
62511171,0,32,0,,1106.0
62512456,2,105,0,703.0,4996602.0
62512743,2,216,0,2211.0,32350.000000000004
62511388,0,34,0,,14624.000000000002
62514069,2,163,0,,5554.0
62513163,0,38,0,,2076.0
62514173,1,37,0,406.0,406.0
62514131,3,240,0,12541.0,244541.00000000003
62514593,0,124,0,,417.0
62515695,2,459,0,70180.0,180530.0
62514952,3,536,0,376.0,19221.0
62518222,1,325,0,22530738.0,22530738.0
62517043,0,18,0,,11009.0
62518530,6,1000,0,32294.000000000004,34005.0
62519176,5,262,0,1336.0,4267.0
62518539,4,790,0,29001.0,29312.000000000004
62519194,1,935,0,26148.0,26148.0
62519280,0,44,0,,0.0
62519222,5,2000,0,8543.0,9040.0
62519837,2,569,0,87214.0,87214.0
62520089,1,848,0,219.0,219.0
62514074,4,100,0,3185.0,7603.000000000001
62521226,1,37,0,430.0,430.0
62521341,4,197,0,12180.0,12513.0
62520512,1,57,0,42927.0,42927.0
62522683,1,33,0,534.0,534.0
62523048,2,74,0,100029.0,100029.0
62523208,1,86,0,242859.00000000003,242859.00000000003
62525341,2,28,1,151.0,151.0
62524076,1,73,0,1981.0000000000002,4859.0
62525674,1,90,1,11032749.0,11032749.0
62516187,1,139,0,78507.0,81386.0
62533052,0,36,1,,15961.000000000002
62528434,1,271,1,,0.0
62533498,7,531,1,13073.0,20750113.0
62535036,0,23,1,,0.0
62534393,0,75,1,,188082.0
62526511,1,46,1,966.0000000000001,966.0000000000001
62534430,4,1000,1,2977.0,2990.0
62536398,1,40,1,,819.0
62536778,1,505,1,255122.00000000003,29106091.0
62536502,4,282,1,194.0,504.00000000000006
62537575,3,46,1,527.0,527.0
62538243,2,231,1,5503.0,5503.0
62538580,3,221,1,968.0000000000001,1512226.0
62538945,2,271,1,2327.0,262468.0
62537218,3,1000,1,60379.00000000001,62783.00000000001
62540096,7,689,1,1534.0,55633.0
62540226,3,56,1,10544.0,20297.0
62540419,2,42,1,,90590.0
62540726,4,257,1,2188.0,2188.0
62541638,3,315,1,139110.0,140423.0
62541151,2,154,1,6462.0,7242.0
62539963,1,30,1,77863.0,77863.0
62544071,1,29,1,7865.000000000001,7865.000000000001
62542638,8,938,1,150600.0,150600.0
62544072,0,153,1,,0.0
62544162,2,76,1,33320.0,33320.0
62544721,1,276,1,2128627.0,2128627.0
62545139,1,58,1,,0.0
62545601,2,44,2,48416.0,1921630.0000000002
62545108,1,64,1,,0.0
62545791,5,280,2,19558.0,114687.0
62545752,3,918,2,22290.0,43526.0
62545402,2,356,1,3718.0000000000005,3718.0000000000005
62545879,1,902,2,202587.0,202587.0
62546286,2,89,2,539949.0,540070.0
62546113,3,37,2,29057.0,37303.0
62547953,0,520,2,,0.0
62547703,1,30,2,1919.0000000000002,1919.0000000000002
62547674,2,2000,2,93965.0,96614.0
62546599,5,2000,2,341535.0,1019185.0000000001
62549318,1,150,2,,0.0
62548487,1,30,2,,130022.00000000001
62549911,1,119,2,,0.0
62549589,2,566,2,3736.0000000000005,25609205.0
62550669,1,39,2,5131.0,63504.00000000001
62550761,1,175,2,4094.0000000000005,4428.0
62552408,1,70,2,129967.00000000001,129967.00000000001
62551484,1,134,2,1079.0,7036.0
62552609,0,56,2,,0.0
62553158,3,407,2,1877025.0000000002,39167985.0
62553169,15,2000,2,288085.0,288085.0
62456559,0,40,3,,348.0
62461046,3,338,3,30799030.000000004,30799030.000000004
62458029,5,102,3,442.0,2637.0
62455592,1,54,3,,0.0
62457164,4,111,3,526.0,526.0
62459591,0,43,3,,0.0
62461447,1,410,4,5546.0,10155090.0
62464223,3,47,4,474.00000000000006,474.00000000000006
62464409,2,37,4,,0.0
62464434,2,28,4,,8036.000000000001
62464895,0,169,4,,0.0
62464493,2,36,4,144558.0,144558.0
62465984,1,237,4,1090.0,1090.0
62466360,1,428,4,,402.0
62464236,0,29,4,,3349.0
62467526,3,199,4,,0.0
62466591,1,464,4,11141289.0,52154085.0
62466846,6,966,4,9343.0,9343.0
62467761,1,87,4,8201948.000000001,8201948.000000001
62469298,1,330,4,,0.0
62469023,1,387,4,64237.00000000001,14894008.0
62469981,4,183,4,1133.0,2333.0
62468916,3,26,4,595.0,595.0
62470796,3,34,4,120855.00000000001,120855.00000000001
62470557,2,537,4,5549.0,5549.0
62471740,1,46,4,765.0,1416.0
62472641,6,180,4,8897637.0,8912100.0
62470545,3,31,4,466.00000000000006,466.00000000000006
62471159,5,143,4,6144.0,4562615.0
62472072,4,162,4,195159.0,195159.0
62473627,2,27,4,612.0,44253.0
62474410,2,915,4,1294.0,5864.0
62473527,2,129,4,2376.0,3531.0
62474545,1,150,4,1504.0,1504.0
62473837,4,727,4,6241.0,39464814.0
62469930,10,1000,4,7206.0,21260807.0
62475017,1,313,4,334.0,334.0
62474617,2,232,4,83853.0,24716901.0
62475594,0,259,4,,0.0
62477000,3,624,4,392.0,11563.0
62477485,2,1000,4,227006.0,227006.0
62477239,0,490,4,,2706.0
62478071,8,2000,4,378335.0,378335.0
62477982,1,412,4,20641.0,20641.0
62476228,1,764,4,89159.0,89678.0
62481435,2,479,5,7370.000000000001,14615781.0
62480024,2,1000,4,11192026.0,11192371.0
62481402,0,57,5,,0.0
62567388,1,23,3,,0.0
62567885,2,93,3,8664.0,8664.0
62481528,3,484,5,63161.00000000001,63365.00000000001
62568457,1,29,3,11598.0,15147.000000000002
62568237,2,69,3,30774.000000000004,31671.000000000004
62571506,1,18,3,9027.0,9027.0
62571564,3,287,3,4164.0,4636.0
62571601,2,1000,3,11118.0,606408.0
62572592,1,21,3,1752.0,1752.0
62571734,2,271,3,1942.0000000000002,7446.000000000001
62573536,4,135,3,11020.0,32329052.000000004
62573500,0,1000,3,,13262.0
62573550,6,1000,3,2008.0000000000002,49088769.0
62573562,3,86,3,3263.0,3263.0
62572984,3,59,3,8356.0,8540.0
62574078,2,96,3,1061.0,2946.0
62569814,0,40,3,,0.0
62574075,3,63,3,1310.0,1310.0
62617840,1,125,6,53142.0,53220.0
62618150,2,27,6,3812.0000000000005,7265.0
62618526,3,72,6,566.0,15901.000000000002
62618776,0,17,6,,0.0
62619107,1,57,6,,0.0
62619654,2,232,6,9252.0,2209223.0
62620929,5,1000,6,17022.0,214899.0
62621167,1,109,6,7324.000000000001,7324.000000000001
62621970,0,2000,6,,24645478.0
62621034,1,21,6,,6251.0
62622970,4,261,6,491.00000000000006,536.0
62623280,3,140,6,3600.0,6805.0
62623626,2,61,6,128376.00000000001,132607.0
62624037,3,22,6,1802.0,1802.0
62625068,6,262,6,81753.0,144150.0
62625177,2,712,6,2125.0,3098.0
62625215,1,56,6,,52970.0
62623670,1,71,6,,0.0
62625640,3,507,6,2815.0,161913.0
62625758,3,449,6,472.00000000000006,51625.0
62626159,1,64,6,692176.0,692222.0
62574721,1,150,3,2347.0,12212.0
62574800,2,49,3,265.0,1547.0
62575009,6,62,3,856.0,999.0000000000001
62622506,2,162,6,289.0,289.0
62575349,6,636,3,6574.0,6574.0
62575659,3,45,3,323191.0,323191.0
62569692,1,498,3,13141.0,13141.0
62576590,7,164,3,6439.0,12946.0
62618596,1,14,6,1186.0,1186.0
62576728,1,239,3,2831.0,11453.0
62576919,2,87,3,1270.0,32639.000000000004
62577318,2,369,3,0.0,0.0
62577849,1,45,3,6263.0,6263.0
62568892,1,49,3,5271.0,5271.0
62578392,1,154,3,10899.0,11088.0
62578576,2,34,3,,0.0
62579781,3,20,3,1084.0,1084.0
62580347,1,65,3,300937.0,300937.0
62580441,1,144,3,375.0,375.0
62625221,2,216,6,1908.0000000000002,102794.0
62581928,0,22,3,,0.0
62582074,0,20,3,,305.0
62583365,1,25,3,,0.0
62572726,0,79,3,,111917.0
62570090,0,17,3,,33551.0
62583640,0,47,3,,0.0
62585394,2,621,3,40283.0,59275.00000000001
62585589,1,101,3,40853.0,40853.0
62582643,1,36,3,,0.0
62586755,0,1000,4,,0.0
62586225,0,73,4,,0.0
62586877,1,373,4,1317519.0,1317519.0
62586721,1,86,4,,39459.0
62589354,4,209,4,2558829.0,21530188.0
62587806,0,617,4,,0.0
62588792,3,487,4,22670.0,36445.0
62589177,2,50,4,15919.000000000002,15919.000000000002
62589923,4,36,4,1602.0,1666.0
62588658,1,53,4,86832.0,86832.0
62590925,4,158,4,2977.0,345508.0
62570577,3,471,3,30071.000000000004,50854792.0
62591194,2,225,4,2494.0,2975.0
62591228,0,49,4,,0.0
62593359,2,2000,4,7941.000000000001,588109.0
62591673,2,875,4,1890614.0000000002,1890614.0000000002
62592228,2,163,4,418214.0,418214.0
62593977,1,358,4,,29395532.0
62594534,2,650,4,1645247.0,1645247.0
62593643,2,440,4,1080.0,3481.0
62596157,0,21,4,,0.0
62596188,1,749,4,,0.0
62595317,2,515,4,558727.0,606223.0
62596449,3,54,4,9016.0,189172.0
62596518,2,280,4,14154.0,343643.0
62600406,2,27,4,503.00000000000006,503.00000000000006
62600953,1,248,4,,0.0
62570280,2,70,3,8860.0,8860.0
62601388,1,20,4,613.0,5970.0
62627310,1,359,6,,7569.000000000001
62627379,4,53,6,1658.0,3685.0000000000005
62627347,2,27,6,34742.0,34742.0
62628047,3,50,6,14265.0,58676.00000000001
62628761,2,37,6,9907.0,9907.0
62628359,0,74,6,,0.0
62630690,0,924,0,,5987.0
62629033,2,36,6,6712.0,6712.0
62631078,3,20,0,749.0,3039.0
62632175,0,66,0,,0.0
62632224,1,191,0,6311764.0,6311764.0
62632502,3,184,0,5000.0,120102.00000000001
62634057,2,1000,0,358488.0,358488.0
62633163,1,94,0,1489.0,1866.0000000000002
62634554,2,142,0,2766.0,2766.0
62634860,1,250,0,459719.0,459719.0
62635769,2,1000,0,3475.0,26765158.0
62635657,0,87,0,,0.0
62636736,2,349,0,494.00000000000006,3244.0
62635825,2,156,0,,1954.0000000000002
62637322,7,636,0,7068626.0,11561709.0
62637528,1,364,0,,28474968.0
62637956,5,124,0,6259.0,6259.0
62639666,2,53,0,154213.0,154213.0
62638597,2,77,0,2062.0,4791.0
62639758,1,112,0,23912.0,23912.0
62640860,1,431,0,150694.0,150694.0
62639780,0,16,0,,0.0
62640878,7,580,0,232611.0,1479130.0
62641431,2,126,0,198501.0,198501.0
62641667,5,106,0,14943.000000000002,321821.0
62641720,1,80,0,2390.0,2390.0
62642216,2,776,0,5719410.0,5719410.0
62642617,2,30,0,13572.0,13572.0
62641486,2,39,0,2868.0,42360.0
